Welcome.started,Welcome.stopped,participant,date,expName,psychopyVersion,OS,frameRate,SetVars.started,SetVars.stopped,Silence.started,Silence.stopped,Silence_Resp.keys,Silence_Resp.rt,Silence_Resp.duration,Consent.started,Consent.stopped,Consent_Resp.keys,Consent_Resp.rt,Consent_Resp.duration,PleaseMsg.started,PleaseMsg.stopped,ReadCarefully.started,ReadCarefully.stopped,Read_Resp.keys,Read_Resp.rt,Read_Resp.duration,Load_Stim.started,Load_Stim.stopped,B0_Ins.started,B0_Ins.stopped,B0_Ins_Resp.keys,B0_Ins_Resp.rt,B0_Ins_Resp.duration,B0_Keys.started,B0_Keys.stopped,B0_Keys_Resp.keys,B0_Keys_Resp.rt,B0_Keys_Resp.duration,B0_Ins_Img.started,B0_Ins_Img.stopped,B0_Ins_Img_Resp.keys,B0_Ins_Img_Resp.rt,B0_Ins_Img_Resp.duration,HandPosition.started,HandPosition.stopped,HandPos_Resp.keys,HandPos_Resp.rt,HandPos_Resp.duration,B0_Prac_Ins.started,B0_Prac_Ins.stopped,B0_Prac_Ins_Resp_2.keys,StartTime.started,StartTime.stopped,BlockCounter.started,BlockCounter.stopped,B1_Ins.started,B1_Ins.stopped,B1_Ins_Resp.keys,B2_Ins.started,B2_Ins.stopped,B2_Ins_Resp.keys,P0_Ins.started,P0_Ins.stopped,P0_Ins_Resp.keys,Pro_Strat_Ins.started,Pro_Strat_Ins.stopped,Pro_Strat_Ins_Resp.keys,Pro_Strat_Ins2.started,Pro_Strat_Ins2.stopped,Pro_Strat_Ins2_Resp.keys,PM_Ins_Cue.started,PM_Ins_Cue.stopped,PM_Ins_Cue_Resp.keys,PM_Ins_Probe.started,PM_Ins_Probe.stopped,PM_Ins_Probe_Resp.keys,PM_Img_Cue.started,PM_Img_Cue.stopped,PM_Img_Cue_Resp.keys,PM_Img_Probe.started,PM_Img_Probe.stopped,PM_Img_Probe_Resp.keys,P1_Ins.started,P1_Ins.stopped,P1_Ins_Resp.keys,P2_Ins.started,P2_Ins.stopped,P2_Ins_Resp.keys,R0_Ins.started,R0_Ins.stopped,R0_Ins_Resp.keys,R1_Ins.started,R1_Ins.stopped,R1_Ins_Resp.keys,R2_Ins.started,R2_Ins.stopped,R2_Ins_Resp.keys,BeginOgt.started,BeginOgt.stopped,BeginOgt_Resp.keys,BeginOgt_Resp.rt,BeginOgt_Resp.duration,BeginTask.started,BeginTask.stopped,setDurs.started,setDurs.stopped,setPM.started,setPM.stopped,C.started,C.stopped,Cue_Resp.keys,isi.started,isi.stopped,Isi_Resp.keys,P.started,P.stopped,Probe_Resp.keys,Probe_Resp.rt,Probe_Resp.duration,Ast.started,Ast.stopped,Aster_Resp.keys,Save_dat.started,Save_dat.stopped,axcpt_subid,axcpt_date,axcpt_exp,axcpt_colorCond,axcpt_cond,axcpt_phaseFile,axcpt_pmCond,axcpt_block,axcpt_blockCounter,axcpt_phase,axcpt_trialNum,axcpt_stimColor,axcpt_stimShape,axcpt_cueStim,axcpt_probeStim,axcpt_cue_file,axcpt_probe_file,axcpt_cuefile,axcpt_probefile,axcpt_cue_color,axcpt_probe_color,axcpt_cue_shape,axcpt_probe_shape,axcpt_cueColor_rand,axcpt_cueShape_rand,axcpt_probeColor_rand,axcpt_probeShape_rand,axcpt_cue_dur,axcpt_isi_dur,axcpt_probe_dur,axcpt_ast_dur,axcpt_cue_Resp,axcpt_isi_Resp,axcpt_probe_Resp,axcpt_aster_Resp,axcpt_cue_resp,axcpt_isi_resp,axcpt_probe_resp,axcpt_aster_resp,axcpt_noResp,axcpt_cue_rt,axcpt_isi_rt,axcpt_probe_rt,axcpt_aster_rt,axcpt_OgtAcc,axcpt_OgtTrialAcc,axcpt_OgtAccRunning,axcpt_pm_blocks,axcpt_pmcue_Trials,axcpt_pm_RespKey,axcpt_start_PM_Time,axcpt_runningTime,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Block,Phase,Cue,Probe,Correct,DoResp,TrialType,ItemCount,CueColor,CueShape,ProbeColor,ProbeShape,CueFile,ProbeFile,CueDur,IsiDur,ProbeDur,AsterismDur,Cat_c,Cat_p,phase.thisRepN,phase.thisTrialN,phase.thisN,phase.thisIndex,phase.ran,PhaseFile,B1_Ins_Resp.rt,B1_Ins_Resp.duration,B2_Ins_Resp.rt,B2_Ins_Resp.duration,Cue_Resp.rt,Cue_Resp.duration,P0_Ins_Resp.rt,P0_Ins_Resp.duration,Pro_Strat_Ins_Resp.rt,Pro_Strat_Ins_Resp.duration,Pro_Strat_Ins2_Resp.rt,Pro_Strat_Ins2_Resp.duration,P1_Ins_Resp.rt,P1_Ins_Resp.duration,Isi_Resp.rt,Isi_Resp.duration,P2_Ins_Resp.rt,P2_Ins_Resp.duration,Aster_Resp.rt,Aster_Resp.duration,Debrief.started,Debrief.stopped,Debrief_Resp.keys,Debrief_Resp.rt,Debrief_Resp.duration,Thanks.started,Thanks.stopped
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.5194,1410.5194,1410.5195,1410.5195,1410.5205,1411.5187,,1411.5187,1415.5187,,1415.5193,1415.8354,f,0.2994,,1415.8354,1417.3353,,1417.3354,1417.3354,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Proactive,4,,123,purple,star5,Stimuli/Shapes/red_star5.png,Stimuli/Shapes/yellow_hexagon.png,Stimuli/Shapes/red_star5.png,Stimuli/Shapes/yellow_hexagon.png,Stimuli/Shapes/red_star5.png,Stimuli/Shapes/yellow_hexagon.png,red,yellow,star5,hexagon,red,diamond,red,square,1,4,10,1,,,f,,,,f,,,,,0.2994,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,1005.4759,0,2,2,13,1,1,Baseline,B,Y,f,Yes,BY,2,red,star5,yellow,hexagon,Stimuli/Shapes/red_star5.png,Stimuli/Shapes/yellow_hexagon.png,1,4,0.5,1,Stimuli/Shapes/red_star5.png,Stimuli/Shapes/yellow_hexagon.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.3361,1417.3361,1417.3361,1417.3362,1417.3372,1418.3354,,1418.3355,1422.3353,,1422.3359,1422.7353,f,0.3806,,1422.7354,1424.2353,,1424.2354,1424.2354,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Proactive,4,,124,red,star5,Stimuli/Shapes/lime_hexagon.png,Stimuli/Shapes/yellow_diamond.png,Stimuli/Shapes/lime_hexagon.png,Stimuli/Shapes/yellow_diamond.png,Stimuli/Shapes/lime_hexagon.png,Stimuli/Shapes/yellow_diamond.png,lime,yellow,hexagon,diamond,lime,hexagon,red,hexagon,1,4,10,1,,,f,,,,f,,,,,0.3806,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,1012.2926,0,3,3,16,1,1,Baseline,B,Y,f,Yes,BY,5,lime,hexagon,yellow,diamond,Stimuli/Shapes/lime_hexagon.png,Stimuli/Shapes/yellow_diamond.png,1,4,0.5,1,Stimuli/Shapes/lime_hexagon.png,Stimuli/Shapes/yellow_diamond.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.2361,1424.2361,1424.2361,1424.2361,1424.2372,1425.2353,,1425.2354,1429.2353,,1429.2359,1429.6186,f,0.3728,,1429.6186,1431.1186,,1431.1187,1431.1187,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Proactive,4,,125,lime,diamond,Stimuli/Shapes/lime_hexagon.png,Stimuli/Shapes/red_x.png,Stimuli/Shapes/lime_hexagon.png,Stimuli/Shapes/red_x.png,Stimuli/Shapes/lime_hexagon.png,Stimuli/Shapes/red_x.png,lime,red,hexagon,x,red,hexagon,blue,diamond,1,4,10,1,,,f,,,,f,,,,,0.3728,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,1019.1925,0,4,4,11,1,1,Baseline,B,X,f,Yes,BX,2,lime,hexagon,red,x,Stimuli/Shapes/lime_hexagon.png,Stimuli/Shapes/red_x.png,1,4,0.5,1,Stimuli/Shapes/lime_hexagon.png,Stimuli/Shapes/red_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.1193,1431.1194,1431.1194,1431.1194,1431.1206,1432.1186,,1432.1187,1436.1186,,1436.1192,1436.5019,j,0.3638,,1436.502,1438.0019,,1438.002,1438.002,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Proactive,4,,126,purple,star5,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/lime_x.png,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/lime_x.png,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/lime_x.png,lime,lime,triangle,x,blue,hexagon,red,star5,1,4,10,1,,,j,,,,j,,no response,,,0.3638,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,1026.0758,0,5,5,7,1,1,Baseline,A,X,j,Yes,AX,6,lime,triangle,lime,x,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/lime_x.png,1,4,0.5,1,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/lime_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.0027,1438.0027,1438.0027,1438.0027,1438.0038,1439.002,,1439.002,1443.0019,,1443.0025,1443.4185,j,0.3983,,1443.4186,1444.9185,,1444.9186,1444.9186,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Proactive,4,,127,red,square,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/yellow_x.png,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/yellow_x.png,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/yellow_x.png,lime,yellow,triangle,x,yellow,star5,purple,square,1,4,10,1,,,j,,,,j,,no response,,,0.3983,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,1032.9592,0,6,6,8,1,1,Baseline,A,X,j,Yes,AX,7,lime,triangle,yellow,x,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/yellow_x.png,1,4,0.5,1,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/yellow_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.9193,1444.9193,1444.9194,1444.9194,1444.9208,1445.9186,,1445.9186,1449.9185,,1449.9191,1450.1852,f,0.2468,,1450.1854,1451.6852,,1451.6853,1451.6853,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Proactive,4,,128,blue,square,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/blue_x.png,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/blue_x.png,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/blue_x.png,blue,blue,square,x,yellow,star5,red,hexagon,1,4,10,1,,,f,,,,f,,,,,0.2468,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,1039.8758,0,7,7,10,1,1,Baseline,B,X,f,Yes,BX,1,blue,square,blue,x,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/blue_x.png,1,4,0.5,1,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/blue_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.6861,1451.6861,1451.6861,1451.6861,1451.6875,1452.6852,,1452.6853,1456.6852,,1456.6857,1456.9686,f,0.2639,,1456.9686,1458.4684,,1458.4686,1458.4686,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Proactive,4,,129,red,diamond,Stimuli/Shapes/purple_star5.png,Stimuli/Shapes/blue_hexagon.png,Stimuli/Shapes/purple_star5.png,Stimuli/Shapes/blue_hexagon.png,Stimuli/Shapes/purple_star5.png,Stimuli/Shapes/blue_hexagon.png,purple,blue,star5,hexagon,yellow,star5,red,hexagon,1,4,10,1,,,f,,,,f,,,,,0.2639,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,1046.6424,0,8,8,18,1,1,Baseline,B,Y,f,Yes,BY,7,purple,star5,blue,hexagon,Stimuli/Shapes/purple_star5.png,Stimuli/Shapes/blue_hexagon.png,1,4,0.5,1,Stimuli/Shapes/purple_star5.png,Stimuli/Shapes/blue_hexagon.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.4693,1458.4693,1458.4693,1458.4693,1458.4704,1459.4686,,1459.4686,1463.4685,,1463.469,1463.8185,j,0.3306,,1463.8186,1465.3184,,1465.3185,1465.3185,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Proactive,4,,130,lime,square,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/lime_x.png,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/lime_x.png,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/lime_x.png,purple,lime,triangle,x,red,square,lime,diamond,1,4,10,1,,,j,,,,j,,no response,,,0.3306,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,1053.4257,0,9,9,2,1,1,Baseline,A,X,j,Yes,AX,1,purple,triangle,lime,x,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/lime_x.png,1,4,0.5,1,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/lime_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.3192,1465.3192,1465.3192,1465.3192,1465.3204,1466.3185,,1466.3187,1470.3186,,1470.3192,1470.6851,j,0.3467,,1470.6852,1472.1851,,1472.1852,1472.1852,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Proactive,4,,131,blue,square,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/yellow_x.png,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/yellow_x.png,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/yellow_x.png,red,yellow,triangle,x,purple,star5,yellow,square,1,4,10,1,,,j,,,,j,,no response,,,0.3467,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,1060.2757,0,10,10,3,1,1,Baseline,A,X,j,Yes,AX,2,red,triangle,yellow,x,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/yellow_x.png,1,4,0.5,1,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/yellow_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.186,1472.186,1472.186,1472.186,1472.1872,1473.1853,,1473.1853,1477.1851,,1477.1857,1477.4684,f,0.2637,,1477.4685,1478.9684,,1478.9685,1478.9685,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Proactive,4,,132,red,diamond,Stimuli/Shapes/blue_horizontal.png,Stimuli/Shapes/purple_square.png,Stimuli/Shapes/blue_horizontal.png,Stimuli/Shapes/purple_square.png,Stimuli/Shapes/blue_horizontal.png,Stimuli/Shapes/purple_square.png,blue,purple,horizontal,square,lime,hexagon,blue,hexagon,1,4,10,1,,,f,,,,f,,,,,0.2637,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,1067.1424,0,11,11,17,1,1,Baseline,B,Y,f,Yes,BY,6,blue,horizontal,purple,square,Stimuli/Shapes/blue_horizontal.png,Stimuli/Shapes/purple_square.png,1,4,0.5,1,Stimuli/Shapes/blue_horizontal.png,Stimuli/Shapes/purple_square.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478.9692,1478.9692,1478.9692,1478.9692,1478.9703,1479.9684,,1479.9685,1483.9684,,1483.969,1484.3517,j,0.3633,,1484.3518,1485.8517,,1485.8518,1485.8518,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Proactive,4,,133,blue,diamond,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/blue_hexagon.png,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/blue_hexagon.png,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/blue_hexagon.png,red,blue,triangle,hexagon,red,star5,yellow,diamond,1,4,10,1,,,j,,,,j,,no response,,,0.3633,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,1073.9256,0,12,12,1,1,1,Baseline,A,Y,f,Yes,AY,2,red,triangle,blue,hexagon,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/blue_hexagon.png,1,4,0.5,1,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/blue_hexagon.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.8525,1485.8525,1485.8526,1485.8526,1485.8536,1486.8517,,1486.8518,1490.8517,,1490.8522,1491.2683,j,0.4057,,1491.2684,1492.7683,,1492.7683,1492.7683,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Proactive,4,,134,red,square,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/red_x.png,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/red_x.png,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/red_x.png,yellow,red,triangle,x,red,hexagon,purple,diamond,1,4,10,1,,,j,,,,j,,no response,,,0.4057,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,1080.8089,0,13,13,6,1,1,Baseline,A,X,j,Yes,AX,5,yellow,triangle,red,x,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/red_x.png,1,4,0.5,1,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/red_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.769,1492.769,1492.769,1492.769,1492.77,1493.7684,,1493.7685,1497.7676,,1497.7681,1498.235,j,0.4473,,1498.2352,1499.735,,1499.7351,1499.7351,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Proactive,4,,135,red,square,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/purple_x.png,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/purple_x.png,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/purple_x.png,red,purple,triangle,x,purple,star5,lime,hexagon,1,4,10,1,,,j,,,,j,,no response,,,0.4473,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,1087.7255,0,14,14,9,1,1,Baseline,A,X,j,Yes,AX,8,red,triangle,purple,x,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/purple_x.png,1,4,0.5,1,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/purple_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.7358,1499.7358,1499.7359,1499.7359,1499.7368,1500.7341,,1500.7342,1504.735,,1504.7355,1505.0516,f,0.2974,,1505.0517,1506.5516,,1506.5517,1506.5517,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Proactive,4,,136,blue,star5,Stimuli/Shapes/yellow_diamond.png,Stimuli/Shapes/red_horizontal.png,Stimuli/Shapes/yellow_diamond.png,Stimuli/Shapes/red_horizontal.png,Stimuli/Shapes/yellow_diamond.png,Stimuli/Shapes/red_horizontal.png,yellow,red,diamond,horizontal,blue,star5,red,hexagon,1,4,10,1,,,f,,,,f,,,,,0.2974,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,1094.6913,0,15,15,19,1,1,Baseline,B,Y,f,Yes,BY,8,yellow,diamond,red,horizontal,Stimuli/Shapes/yellow_diamond.png,Stimuli/Shapes/red_horizontal.png,1,4,0.5,1,Stimuli/Shapes/yellow_diamond.png,Stimuli/Shapes/red_horizontal.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.5523,1506.5524,1506.5524,1506.5524,1506.5535,1507.5517,,1507.5518,1511.5516,,1511.5521,1511.8018,f,0.2415,,1511.8019,1513.3015,,1513.3016,1513.3016,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Proactive,4,,137,purple,diamond,Stimuli/Shapes/yellow_horizontal.png,Stimuli/Shapes/lime_square.png,Stimuli/Shapes/yellow_horizontal.png,Stimuli/Shapes/lime_square.png,Stimuli/Shapes/yellow_horizontal.png,Stimuli/Shapes/lime_square.png,yellow,lime,horizontal,square,lime,star5,purple,hexagon,1,4,10,1,,,f,,,,f,,,,,0.2415,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,1101.5089,0,16,16,12,1,1,Baseline,B,Y,f,Yes,BY,1,yellow,horizontal,lime,square,Stimuli/Shapes/yellow_horizontal.png,Stimuli/Shapes/lime_square.png,1,4,0.5,1,Stimuli/Shapes/yellow_horizontal.png,Stimuli/Shapes/lime_square.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
